,text_1,text_2,label,POS dist score,1-gram_overlap,chrf_score_norm,WMD,ROUGE-1 recall,ROUGE-1 precision,ROUGE-1 F,ROUGE-2 recall,ROUGE-2 precision,ROUGE-2 F,ROUGE-L recall,ROUGE-L precision,ROUGE-L F,BertScore,L2_score
876,"of these issues ,","in these matters ,",4.0,3.084413856467673,1.6666666666666665,1.9977168949771689,2.375319438380362,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.7967,2.567144582352645
877,it necessary,it needs to be,3.667,0.0,1.6666666666666665,1.4604810996563569,2.765476184665733,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.4147,1.9340995545024717
878,references in,referred to in,4.0,0.0,2.0,1.8081761006289303,1.7656213079843022,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.7069,1.5812531212264953
879,while countering terrorism,when combating terrorism,4.333,5.0,1.6666666666666665,2.682403433476395,1.1970480994061974,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.9469,2.7309887707260088
880,any agreement,the peace agreements,3.333,1.0297332249461864,0.0,3.422619047619047,2.1393885225047127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4616,1.5220600708776821
881,is for that reason that,is exactly why,3.333,0.0,1.4285714285714284,0.467687074829932,3.767523274582,1.0,1.6666666666666665,1.25,0.0,0.0,0.0,1.0,1.6666666666666665,1.25,4.0633,2.026152088080166
882,", and considered",", and considers that",3.333,0.0,2.0,4.1366906474820135,1.7012953447103174,3.333333333333333,2.5,2.8571428571428577,2.5,1.6666666666666665,2.0,3.333333333333333,2.5,2.8571428571428577,4.644,3.187411687926714
883,be derived from,be drawn from,4.333,0.0,3.333333333333333,1.7615176151761518,2.4709843150638635,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.6779,2.1307822404373638
884,outcomes of these,results from these,4.667,3.020740285054811,1.6666666666666665,1.8264840182648399,1.5626305615724416,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.6337,2.2192211673844398
885,available online,", which is available",3.333,0.0,2.0,2.458033573141487,2.577088136571455,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.0817,1.102643028912111
886,'s views .,views .,4.333,5.0,3.333333333333333,3.125,1.56944345377876,3.333333333333333,5.0,4.0,2.5,5.0,3.333333333333333,3.333333333333333,5.0,4.0,4.3103,3.026562812044345
887,been solved,can be resolved,5.0,0.0,0.0,2.621722846441948,1.4352022901789705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5903,1.9222880691908104
888,the european union has,the eu has,4.0,1.993794455224886,2.8571428571428568,1.4116575591985427,2.5254058340040326,2.5,3.333333333333333,2.8571428571428577,0.0,0.0,0.0,2.5,3.333333333333333,2.8571428571428577,4.3423,1.9931961334252448
889,of the activities of,on the operations of,2.333,2.8339553822225905,2.8571428571428568,1.4761904761904765,2.2526829151648617,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.8327,2.3160377606701785
890,also reiterate,also reaffirmed that,5.0,0.0,2.0,2.3415977961432506,1.8493353355184168,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.4445,2.2987856627925245
891,is recognised,also recognized,4.667,0.0,0.0,2.8816199376947034,1.7533620105976966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8204,2.2658309610132656
892,of course we are,of course i 'm right,3.667,5.0,2.2222222222222223,2.8177458033573144,3.0154681626388817,2.5,2.0,2.2222222222222223,1.6666666666666665,1.25,1.4285714285714284,2.5,2.0,2.2222222222222223,4.4549,2.6187566386749186
893,members of the committee for,member of the board,3.333,3.5651276974836925,2.2222222222222223,1.897018970189702,1.5964479024917957,2.0,2.5,2.2222222222222223,1.25,1.6666666666666665,1.4285714285714284,2.0,2.5,2.2222222222222223,4.5007,2.6756467469459277
894,month ago,months in the,4.333,3.853909109736628,0.0,1.932367149758454,2.790698188536074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9079,0.8552094820637066
895,please keep,shall be kept,3.0,0.0,0.0,1.4367816091954022,2.359642967166316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6158,1.1378864213085085
896,recommendations :,recommendations for action,2.667,5.0,2.5,4.383116883116884,1.2053844541968524,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.1801,2.1310710282776544
897,policy recommendations,specific recommendations,3.0,5.0,2.5,3.5956006768189512,1.2055294121337576,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9921,1.5052198558741954
898,specific situations,special situation,4.0,3.5071693698601396,0.0,3.0674846625766867,1.0848586451238935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7934,0.8693566408298645
899,was the issue,is the matter,4.667,2.9999439948050863,1.6666666666666665,1.984126984126984,2.243610658128126,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.7119,2.9569647859248938
900,chairman of the working group,chair of the working group,2.667,3.8895933007777144,4.0,4.00763358778626,0.7058755921611323,4.0,4.0,4.000000000000001,3.75,3.75,3.75,4.0,4.0,4.000000000000001,4.9981,3.6305072968731484
901,here it goes .,there you go .,4.0,0.0,0.0,1.8115942028985508,1.5800297610906795,1.25,1.25,1.25,0.0,0.0,0.0,1.25,1.25,1.25,4.6346,2.5138306510518267
902,safeguard security,guarantee the security,2.333,5.0,2.0,2.6729559748427665,1.6263364941078808,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.7187,1.8236071969187275
903,was often,are most often,4.0,0.0,2.0,2.7380952380952377,1.919833604840904,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.7388,2.1388100412471727
904,million of,millions and millions,4.0,0.0,0.0,2.810077519379845,1.6573641441768336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.126,0.7446582393238073
905,", particularly article",", in particular its article",4.333,5.0,1.6666666666666665,3.583333333333333,1.2290478670378655,3.333333333333333,2.0,2.5,0.0,0.0,0.0,3.333333333333333,2.0,2.5,4.3857,2.430614962743236
906,", i welcome the",", i am grateful for the",3.333,0.0,2.5,1.5037593984962407,3.0676826664192616,3.75,2.5,3.0,1.6666666666666665,1.0,1.25,3.75,2.5,3.0,4.6328,2.7810959667677237
907,and the aims,and the goals of the,3.667,2.5323550716669123,2.8571428571428568,2.831715210355987,2.5687978320817955,3.333333333333333,2.0,2.5,2.5,1.25,1.6666666666666665,3.333333333333333,2.0,2.5,4.6896,2.7721499647064927
908,political initiatives,policy initiatives,3.333,5.0,2.5,3.1593406593406588,0.8764527103748834,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9926,1.8711187478059017
909,is because,is the reason why,3.0,0.0,1.6666666666666665,1.0162601626016259,3.5475280849834387,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.4437,1.9085693939013524
910,i really hope that,i am hopeful that,4.0,5.0,2.5,1.893939393939394,1.689025352591202,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.5618,2.5469761031507567
911,direction towards,moving towards,3.0,5.0,2.5,2.112676056338028,2.079006429364708,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.5349,0.9556553429258505
912,very concerned,further concerned,4.0,0.0,2.5,3.3898305084745757,1.960311093102556,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9909,1.3420841686881815
913,and so i,and that is why i,2.333,0.0,2.5,1.8229166666666663,2.8886118551501614,3.333333333333333,2.0,2.5,0.0,0.0,0.0,3.333333333333333,2.0,2.5,4.505,2.706646336253285
914,particularly with respect to the,including those relating to the,3.667,0.0,2.0,1.3888888888888886,1.9311733121467765,2.0,2.0,2.0000000000000004,1.25,1.25,1.25,2.0,2.0,2.0000000000000004,4.5764,2.547052528566192
915,or workshops,training workshops,4.0,5.0,2.5,3.7953795379537962,2.6387163146831365,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.6449,1.1648395354437273
916,as a result of,immediately following the adjournment of,2.333,2.2396796418261595,1.1111111111111112,1.122931442080378,3.0186295915057526,1.25,1.0,1.1111111111111112,0.0,0.0,0.0,1.25,1.0,1.1111111111111112,4.1883,1.381656559718694
917,is available to,are offered to,2.667,0.0,1.6666666666666665,0.6720430107526881,4.512274536952876,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.6459,2.5592043262297786
918,field of,is a matter of,2.667,2.961284726040491,1.6666666666666665,1.0928961748633879,3.9098045842757294,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.14,0.40957852260400607
919,", and modernization",and modernization construction,4.333,5.0,4.0,4.166666666666667,1.4449463832801472,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.431,2.381352204898293
920,is incompatible with,be contrary to,3.333,0.0,0.0,0.5917159763313609,3.735317831799744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4388,1.68712142795752
921,you doing okay,you 're gonna be ok,3.667,0.0,1.25,1.3888888888888888,2.4668508924279773,1.6666666666666665,1.0,1.25,0.0,0.0,0.0,1.6666666666666665,1.0,1.25,4.2774,1.8871207889909316
922,"aboriginal communities , and",aboriginal and,3.333,0.0,4.0,2.074688796680498,1.9927193887242955,2.5,5.0,3.333333333333333,0.0,0.0,0.0,2.5,5.0,3.333333333333333,4.5192,2.118096874350854
923,is a simple one,'s simple,4.333,0.0,1.6666666666666665,2.030812324929972,2.2761723104086893,1.25,2.5,1.6666666666666665,0.0,0.0,0.0,1.25,2.5,1.6666666666666665,4.255,1.9103265520185206
924,of antimicrobial drugs,of antimicrobials,3.667,0.0,2.0,3.5964912280701755,1.111889845663478,1.6666666666666665,2.5,2.0,0.0,0.0,0.0,1.6666666666666665,2.5,2.0,4.7258,2.8786721159240747
925,produced per,produced by,3.0,0.0,2.5,3.4574468085106385,1.6116202871959115,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.1953,2.11220522654623
926,reported that,be pointed out that,2.667,0.0,1.6666666666666665,2.102102102102102,1.6505277282324695,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.3751,1.5959434015925051
927,assistance provided by the,help from the,3.667,2.9409965005388337,1.4285714285714284,0.6006006006006005,3.8159610332048564,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.5679,2.327284825495719
928,"yes , they are .","yeah , that 's right .",4.333,0.0,0.0,1.5366430260047277,2.919926459932661,2.0,1.6666666666666665,1.818181818181818,0.0,0.0,0.0,2.0,1.6666666666666665,1.818181818181818,4.3019,2.4457357625088987
929,members of this council,"legislative council ,",3.0,5.0,1.6666666666666665,1.6420361247947457,2.56635129980321,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.3908,1.1960154670006333
930,should help to,should contribute to,4.667,0.0,3.333333333333333,2.3415977961432506,2.3947202383091666,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.6034,2.3042466345880377
931,"like france ,","including france ,",3.0,5.0,2.5,3.1060606060606064,2.2981141738023463,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.9937,2.8087060575786573
932,whether we need to,whether it is necessary to,5.0,0.0,2.2222222222222223,2.351738241308794,2.669357661176138,2.5,2.0,2.2222222222222223,0.0,0.0,0.0,2.5,2.0,2.2222222222222223,4.5955,2.7429316513728135
933,ca n't believe this is happening,ca n't believe this,3.667,0.0,4.166666666666667,2.9255319148936163,1.4058912751827737,3.333333333333333,5.0,4.0,3.0,5.0,3.7499999999999996,3.333333333333333,5.0,4.0,4.8103,3.2171983369829604
934,of equal opportunity,of equality of opportunity,4.0,5.0,3.333333333333333,4.143646408839779,0.6932120452657438,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.7547,2.089339619261109
935,he 's gone,he is gone,3.667,0.0,3.333333333333333,3.0,1.0098430262246132,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.5915,3.384515653303244
936,advisory committee 's comments,observations of the advisory committee,4.0,4.03410467889039,2.2222222222222223,3.0329799764428738,1.3751167526268628,2.5,2.0,2.2222222222222223,1.6666666666666665,1.25,1.4285714285714284,2.5,2.0,2.2222222222222223,4.3106,1.9068294628245481
937,discussed at,discussion within,4.333,0.0,0.0,2.416666666666666,2.8793500441536968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1195,1.0954490168559388
938,both children,"children """,3.333,5.0,3.333333333333333,2.7777777777777777,1.8838310361985091,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.2736,1.156479722583259
939,is the situation,'s the situation,4.333,5.0,3.333333333333333,4.62962962962963,0.5770569382108787,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.6851,3.142442848197325
940,of this paper is,of this article shall be,2.667,2.7653888459362994,2.2222222222222223,2.272727272727273,2.0825350900208943,2.5,2.0,2.2222222222222223,1.6666666666666665,1.25,1.4285714285714284,2.5,2.0,2.2222222222222223,4.4904,2.5746696668027296
941,are indicated below,included the following,3.667,0.0,0.0,1.0912698412698414,2.2749002452838054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2064,1.5056993940341563
942,", then click ok",", and click ok",4.667,5.0,3.333333333333333,2.8897849462365603,1.5723837180285989,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,4.7483,3.310051144890309
943,a press conference held in,a news conference in,2.333,4.278429192092814,3.333333333333333,2.620087336244541,1.4912389765397178,3.0,3.75,3.3333333333333326,0.0,0.0,0.0,3.0,3.75,3.3333333333333326,4.8251,2.866819285715539
944,coming months,the next few months,3.333,5.0,1.6666666666666665,2.102102102102102,3.3016044461814906,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.5405,1.1304314978955445
945,", reported that",", the report said",4.333,0.0,0.0,2.493438320209974,0.9178187974753412,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.1978,2.274962232063143
946,a set of indicators,a series of indicators,4.667,4.118160757678034,3.75,3.918650793650793,0.8998308819354592,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,4.8148,3.266761628377534
947,consideration of this item at its,consideration of this matter at its,2.333,3.990569891804589,4.166666666666667,4.017372421281216,0.525362710965609,4.166666666666667,4.166666666666667,4.166666666666667,3.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667,4.6703,3.049125693247426
948,increase their efforts to,step up their efforts to,4.667,5.0,3.333333333333333,3.3110119047619038,1.45097823703099,3.75,3.0,3.3333333333333326,3.333333333333333,2.5,2.8571428571428577,3.75,3.0,3.3333333333333326,4.6424,2.784815911220228
949,matters related to,matters relevant to the,4.333,5.0,2.8571428571428568,3.125,0.9890066829069158,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.5978,2.697360491668502
950,'ve heard a lot,heard a lot,3.667,5.0,4.285714285714286,3.5123966942148765,1.5237670673482078,3.75,5.0,4.285714285714286,3.333333333333333,5.0,4.0,3.75,5.0,4.285714285714286,4.4196,2.9571527172743237
951,contribute significantly,made a significant contribution,4.667,3.4302503407540743,0.0,3.6786786786786783,1.1672603530217218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4466,0.9195214691520714
952,was decided to,decides whether to,2.667,0.0,1.6666666666666665,2.1708683473389354,1.9019770272256202,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.4935,2.0820102966333476
953,the importing of,the import of,4.333,2.7670409815634702,3.333333333333333,3.2196969696969697,1.2513828190580738,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.8968,3.157604053203114
954,- this is,"- hey , it 's",3.667,0.0,0.0,1.0869565217391304,3.2101445444455683,1.6666666666666665,1.0,1.25,0.0,0.0,0.0,1.6666666666666665,1.0,1.25,4.3401,2.4681926191090104
955,achieve the objectives,achieving the goals,5.0,2.499999999999999,1.6666666666666665,1.692708333333333,2.350336880149656,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.9031,3.005182958685924
956,this factor,these considerations,2.667,2.2834015828358067,0.0,0.9751773049645394,2.326556164425272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4971,1.3472328612247262
957,i really am,"yes , i do",1.6669999999999998,0.0,1.6666666666666665,0.5952380952380952,4.267677301322446,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.2189,1.9559979417758608
958,continued to consider,continued its consideration of,3.333,0.0,1.4285714285714284,3.694158075601375,0.9050494583035428,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.0113,2.094611720050446
959,did n't i,"do n't you think ,",3.0,0.0,2.2222222222222223,1.9144144144144144,3.267935920481101,1.6666666666666665,1.0,1.25,0.0,0.0,0.0,1.6666666666666665,1.0,1.25,4.2179,2.0417215739425916
960,"had shown that ,",indicated that,3.667,0.0,2.0,1.1904761904761902,2.808756534178128,1.25,2.5,1.6666666666666665,0.0,0.0,0.0,1.25,2.5,1.6666666666666665,4.3718,2.1955850415666553
961,international instruments,international human rights instruments,3.667,5.0,3.333333333333333,4.376750700280112,0.7904294489730697,5.0,2.5,3.333333333333333,0.0,0.0,0.0,5.0,2.5,3.333333333333333,4.4394,1.997930750555212
962,are in the,are subject to the,2.667,0.0,2.8571428571428568,2.0080321285140554,2.7097872264878986,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.4281,2.103257188562047
963,process of selecting,the select,3.667,2.7800626299503794,0.0,1.414141414141414,2.950880006197611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402,1.1368195976815785
964,'s interesting to see,is interesting to see,4.333,0.0,3.75,4.729729729729729,0.4488227133194769,3.75,3.75,3.75,3.333333333333333,3.333333333333333,3.333333333333333,3.75,3.75,3.75,4.6756,3.535526792871338
965,shall be in,are currently in,2.0,0.0,1.6666666666666665,1.0185185185185188,3.3430254107025945,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.5369,1.79168267215326
966,been contributing,significantly contributed,3.0,0.0,0.0,2.7233115468409586,1.879378080037152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6879,1.4001684240753591
967,at the national and international levels,", nationally and internationally",4.0,0.0,1.1111111111111112,3.0426884650317887,1.3531548459383913,0.8333333333333333,1.25,1.0,0.0,0.0,0.0,0.8333333333333333,1.25,1.0,4.353,1.2263172045637751
968,have yet been,have ever been,1.6669999999999998,0.0,3.333333333333333,2.4371069182389933,1.4599844646256073,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.4526,2.5534810335923535
