,text_1,text_2,label,ROUGE-1 recall,ROUGE-1 precision,ROUGE-1 F,ROUGE-2 recall,ROUGE-2 precision,ROUGE-2 F,ROUGE-L recall,ROUGE-L precision,ROUGE-L F,POS dist score,WMD,1-gram_overlap,BertScore,chrf_score_norm,L2_score
875,- are you sure ?,"well , yes .",1.6669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111502315665964,0.0,4.1276,0.5089058524173027,3.2254926857983857
876,"of these issues ,","in these matters ,",4.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.1278797631206534,2.375319438380362,1.6666666666666665,4.7967,1.9977168949771689,2.083869885424762
877,it necessary,it needs to be,3.667,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,0.0,2.765476184665733,1.6666666666666665,4.4147,1.4604810996563569,2.8029730018936503
878,references in,referred to in,4.0,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,0.0,1.7656213079843022,2.0,4.7069,1.8081761006289303,3.203786464824346
879,while countering terrorism,when combating terrorism,4.333,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.3441393234944299,1.1970480994061974,1.6666666666666665,4.9469,2.682403433476395,1.8977522140251106
880,any agreement,the peace agreements,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.041141114136357,2.1393885225047127,0.0,4.4616,3.422619047619047,3.271026400542166
881,is for that reason that,is exactly why,3.333,1.0,1.6666666666666665,1.25,0.0,0.0,0.0,1.0,1.6666666666666665,1.25,0.0,3.767523274582,1.4285714285714284,4.0633,0.467687074829932,2.698406563706186
882,", and considered",", and considers that",3.333,3.333333333333333,2.5,2.8571428571428577,2.5,1.6666666666666665,2.0,3.333333333333333,2.5,2.8571428571428577,0.0,1.7012953447103174,2.0,4.644,4.1366906474820135,1.3792817612968584
883,be derived from,be drawn from,4.333,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,0.0,2.4709843150638635,3.333333333333333,4.6779,1.7615176151761518,2.579552666547889
884,outcomes of these,results from these,4.667,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.187170818575416,1.5626305615724416,1.6666666666666665,4.6337,1.8264840182648399,2.4790910797934975
885,available online,", which is available",3.333,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,0.0,2.577088136571455,2.0,4.0817,2.458033573141487,3.7474602855090144
886,'s views .,views .,4.333,3.333333333333333,5.0,4.0,2.5,5.0,3.333333333333333,3.333333333333333,5.0,4.0,0.3441393234944299,1.56944345377876,3.333333333333333,4.3103,3.125,1.5619969282105535
887,been solved,can be resolved,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4352022901789705,0.0,4.5903,2.621722846441948,2.816390176856049
888,the european union has,the eu has,4.0,2.5,3.333333333333333,2.8571428571428577,0.0,0.0,0.0,2.5,3.333333333333333,2.8571428571428577,3.1434341597767217,2.5254058340040326,2.8571428571428568,4.3423,1.4116575591985427,2.735842652224316
889,of the activities of,on the operations of,2.333,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.361099715387706,2.2526829151648617,2.8571428571428568,4.8327,1.4761904761904765,2.3691129409648743
890,also reiterate,also reaffirmed that,5.0,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,0.0,1.8493353355184168,2.0,4.4445,2.3415977961432506,2.388710342103271
891,is recognised,also recognized,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7533620105976966,0.0,4.8204,2.8816199376947034,2.426145007425967
892,of course we are,of course i 'm right,3.667,2.5,2.0,2.2222222222222223,1.6666666666666665,1.25,1.4285714285714284,2.5,2.0,2.2222222222222223,0.3441393234944299,3.0154681626388817,2.2222222222222223,4.4549,2.8177458033573144,2.0252415273840145
893,members of the committee for,member of the board,3.333,2.0,2.5,2.2222222222222223,1.25,1.6666666666666665,1.4285714285714284,2.0,2.5,2.2222222222222223,1.6802524293129661,1.5964479024917957,2.2222222222222223,4.5007,1.897018970189702,1.9606176027749465
894,month ago,months in the,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4113472250301287,2.790698188536074,0.0,3.9079,1.932367149758454,4.028530709933468
895,please keep,shall be kept,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.359642967166316,0.0,4.6158,1.4367816091954022,3.707425797925639
896,recommendations :,recommendations for action,2.667,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,0.3441393234944299,1.2053844541968524,2.5,4.1801,4.383116883116884,2.5792246200001476
897,policy recommendations,specific recommendations,3.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.3441393234944299,1.2055294121337576,2.5,4.9921,3.5956006768189512,3.2901559261813436
898,specific situations,special situation,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7342216090046714,1.0848586451238935,0.0,4.7934,3.0674846625766867,4.012460342881582
899,was the issue,is the matter,4.667,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.206535744573594,2.243610658128126,1.6666666666666665,4.7119,1.984126984126984,1.6410563241156821
900,chairman of the working group,chair of the working group,2.667,4.0,4.0,4.000000000000001,3.75,3.75,3.75,4.0,4.0,4.000000000000001,1.3781191006619076,0.7058755921611323,4.0,4.9981,4.00763358778626,0.8759503721077886
901,here it goes .,there you go .,4.0,1.25,1.25,1.25,0.0,0.0,0.0,1.25,1.25,1.25,0.0,1.5800297610906795,0.0,4.6346,1.8115942028985508,2.144431476564374
902,safeguard security,guarantee the security,2.333,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,0.3441393234944299,1.6263364941078808,2.0,4.7187,2.6729559748427665,2.928486030491784
903,was often,are most often,4.0,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,0.0,1.919833604840904,2.0,4.7388,2.7380952380952377,2.5704335417988498
904,million of,millions and millions,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6573641441768336,0.0,4.126,2.810077519379845,4.154110628717042
905,", particularly article",", in particular its article",4.333,3.333333333333333,2.0,2.5,0.0,0.0,0.0,3.333333333333333,2.0,2.5,0.3441393234944299,1.2290478670378655,1.6666666666666665,4.3857,3.583333333333333,2.238959761550721
906,", i welcome the",", i am grateful for the",3.333,3.75,2.5,3.0,1.6666666666666665,1.0,1.25,3.75,2.5,3.0,0.0,3.0676826664192616,2.5,4.6328,1.5037593984962407,1.840833291601092
907,and the aims,and the goals of the,3.667,3.333333333333333,2.0,2.5,2.5,1.25,1.6666666666666665,3.333333333333333,2.0,2.5,2.641941520575316,2.5687978320817955,2.8571428571428568,4.6896,2.831715210355987,1.8509954407044746
908,political initiatives,policy initiatives,3.333,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.3441393234944299,0.8764527103748834,2.5,4.9926,3.1593406593406588,2.874515613209993
909,is because,is the reason why,3.0,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,0.0,3.5475280849834387,1.6666666666666665,4.4437,1.0162601626016259,2.8319738110692043
910,i really hope that,i am hopeful that,4.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.3441393234944299,1.689025352591202,2.5,4.5618,1.893939393939394,2.106780129736717
911,direction towards,moving towards,3.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.3441393234944299,2.079006429364708,2.5,4.5349,2.112676056338028,3.914429929728836
912,very concerned,further concerned,4.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,1.960311093102556,2.5,4.9909,3.3898305084745757,3.475468780562566
913,and so i,and that is why i,2.333,3.333333333333333,2.0,2.5,0.0,0.0,0.0,3.333333333333333,2.0,2.5,0.0,2.8886118551501614,2.5,4.505,1.8229166666666663,1.9254038339283923
914,particularly with respect to the,including those relating to the,3.667,2.0,2.0,2.0000000000000004,1.25,1.25,1.25,2.0,2.0,2.0000000000000004,0.0,1.9311733121467765,2.0,4.5764,1.3888888888888886,2.1066933148151885
915,or workshops,training workshops,4.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.3441393234944299,2.6387163146831365,2.5,4.6449,3.7953795379537962,3.676808594534912
916,as a result of,immediately following the adjournment of,2.333,1.25,1.0,1.1111111111111112,0.0,0.0,0.0,1.25,1.0,1.1111111111111112,2.9144727255303007,3.0186295915057526,1.1111111111111112,4.1883,1.122931442080378,3.430516796952797
917,is available to,are offered to,2.667,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,4.512274536952876,1.6666666666666665,4.6459,0.6720430107526881,2.092889564392789
918,field of,is a matter of,2.667,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,2.2425341784183015,3.9098045842757294,1.6666666666666665,4.14,1.0928961748633879,4.534742112984461
919,", and modernization",and modernization construction,4.333,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,0.3441393234944299,1.4449463832801472,4.0,4.431,4.166666666666667,2.294919450251625
920,is incompatible with,be contrary to,3.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735317831799744,0.0,4.4388,0.5917159763313609,3.0835260947775214
921,you doing okay,you 're gonna be ok,3.667,1.6666666666666665,1.0,1.25,0.0,0.0,0.0,1.6666666666666665,1.0,1.25,0.0,2.4668508924279773,1.25,4.2774,1.3888888888888888,2.8563382053167556
922,"aboriginal communities , and",aboriginal and,3.333,2.5,5.0,3.333333333333333,0.0,0.0,0.0,2.5,5.0,3.333333333333333,0.0,1.9927193887242955,4.0,4.5192,2.074688796680498,2.5939625203261216
923,is a simple one,'s simple,4.333,1.25,2.5,1.6666666666666665,0.0,0.0,0.0,1.25,2.5,1.6666666666666665,0.0,2.2761723104086893,1.6666666666666665,4.255,2.030812324929972,2.8299777794717755
924,of antimicrobial drugs,of antimicrobials,3.667,1.6666666666666665,2.5,2.0,0.0,0.0,0.0,1.6666666666666665,2.5,2.0,0.0,1.111889845663478,2.0,4.7258,3.5964912280701755,1.7299923405400688
925,produced per,produced by,3.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,1.6116202871959115,2.5,4.1953,3.4574468085106385,2.6006550968586786
926,reported that,be pointed out that,2.667,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,0.0,1.6505277282324695,1.6666666666666665,4.3751,2.102102102102102,3.1870991425514354
927,assistance provided by the,help from the,3.667,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,2.26142600868015,3.8159610332048564,1.4285714285714284,4.5679,0.6006006006006005,2.3563369155458926
928,"yes , they are .","yeah , that 's right .",4.333,2.0,1.6666666666666665,1.818181818181818,0.0,0.0,0.0,2.0,1.6666666666666665,1.818181818181818,0.0,2.919926459932661,0.0,4.3019,1.5366430260047277,2.221783393746497
929,members of this council,"legislative council ,",3.0,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,0.3441393234944299,2.56635129980321,1.6666666666666665,4.3908,1.6420361247947457,3.641394510930897
930,should help to,should contribute to,4.667,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,0.0,2.3947202383091666,3.333333333333333,4.6034,2.3415977961432506,2.3825069890014574
931,"like france ,","including france ,",3.0,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,0.3441393234944299,2.2981141738023463,2.5,4.9937,3.1060606060606064,1.8094698001041958
932,whether we need to,whether it is necessary to,5.0,2.5,2.0,2.2222222222222223,0.0,0.0,0.0,2.5,2.0,2.2222222222222223,0.0,2.669357661176138,2.2222222222222223,4.5955,2.351738241308794,1.8841857814414782
933,ca n't believe this is happening,ca n't believe this,3.667,3.333333333333333,5.0,4.0,3.0,5.0,3.7499999999999996,3.333333333333333,5.0,4.0,0.0,1.4058912751827737,4.166666666666667,4.8103,2.9255319148936163,1.345445823530704
934,of equal opportunity,of equality of opportunity,4.0,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,0.3441393234944299,0.6932120452657438,3.333333333333333,4.7547,4.143646408839779,2.626629125143087
935,he 's gone,he is gone,3.667,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,0.0,1.0098430262246132,3.333333333333333,4.5915,3.0,1.1553828764861165
936,advisory committee 's comments,observations of the advisory committee,4.0,2.5,2.0,2.2222222222222223,1.6666666666666665,1.25,1.4285714285714284,2.5,2.0,2.2222222222222223,1.24355413212942,1.3751167526268628,2.2222222222222223,4.3106,3.0329799764428738,2.8339502737294047
937,discussed at,discussion within,4.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8793500441536968,0.0,4.1195,2.416666666666666,3.755632273696137
938,both children,"children """,3.333,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.3441393234944299,1.8838310361985091,3.333333333333333,4.2736,2.7777777777777777,3.686304866074196
939,is the situation,'s the situation,4.333,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,0.3441393234944299,0.5770569382108787,3.333333333333333,4.6851,4.62962962962963,1.430363803443546
940,of this paper is,of this article shall be,2.667,2.5,2.0,2.2222222222222223,1.6666666666666665,1.25,1.4285714285714284,2.5,2.0,2.2222222222222223,2.4249469633916125,2.0825350900208943,2.2222222222222223,4.4904,2.272727272727273,2.0753218178439705
941,are indicated below,included the following,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2749002452838054,0.0,4.2064,1.0912698412698414,3.289611198128641
942,", then click ok",", and click ok",4.667,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,0.3441393234944299,1.5723837180285989,3.333333333333333,4.7483,2.8897849462365603,1.2399703192592055
943,a press conference held in,a news conference in,2.333,3.0,3.75,3.3333333333333326,0.0,0.0,0.0,3.0,3.75,3.3333333333333326,1.0160459534643147,1.4912389765397178,3.333333333333333,4.8251,2.620087336244541,1.743456480951819
944,coming months,the next few months,3.333,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,0.3441393234944299,3.3016044461814906,1.6666666666666665,4.5405,2.102102102102102,3.7158941665620766
945,", reported that",", the report said",4.333,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,0.0,0.9178187974753412,0.0,4.1978,2.493438320209974,2.4157724032976504
946,a set of indicators,a series of indicators,4.667,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,1.165283453759692,0.8998308819354592,3.75,4.8148,3.918650793650793,1.2891447458248562
947,consideration of this item at its,consideration of this matter at its,2.333,4.166666666666667,4.166666666666667,4.166666666666667,3.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667,1.2840925127799852,0.525362710965609,4.166666666666667,4.6703,4.017372421281216,1.5363667795230997
948,increase their efforts to,step up their efforts to,4.667,3.75,3.0,3.3333333333333326,3.333333333333333,2.5,2.8571428571428577,3.75,3.0,3.3333333333333326,0.3441393234944299,1.45097823703099,3.333333333333333,4.6424,3.3110119047619038,1.8366076464554828
949,matters related to,matters relevant to the,4.333,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,0.3441393234944299,0.9890066829069158,2.8571428571428568,4.5978,3.125,1.9359520247934876
950,'ve heard a lot,heard a lot,3.667,3.75,5.0,4.285714285714286,3.333333333333333,5.0,4.0,3.75,5.0,4.285714285714286,0.3441393234944299,1.5237670673482078,4.285714285714286,4.4196,3.5123966942148765,1.6408428448004488
951,contribute significantly,made a significant contribution,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8058464655826547,1.1672603530217218,0.0,4.4466,3.6786786786786783,3.9554759534675576
952,was decided to,decides whether to,2.667,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,1.9019770272256202,1.6666666666666665,4.4935,2.1708683473389354,2.6349548184371767
953,the importing of,the import of,4.333,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,2.423408540731853,1.2513828190580738,3.333333333333333,4.8968,3.2196969696969697,1.4131415375865473
954,- this is,"- hey , it 's",3.667,1.6666666666666665,1.0,1.25,0.0,0.0,0.0,1.6666666666666665,1.0,1.25,0.0,3.2101445444455683,0.0,4.3401,1.0869565217391304,2.1962736829727207
955,achieve the objectives,achieving the goals,5.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.6720696617472157,2.350336880149656,1.6666666666666665,4.9031,1.692708333333333,1.5862832246086145
956,this factor,these considerations,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8737600723608385,2.326556164425272,0.0,4.4971,0.9751773049645394,3.4696201589228974
957,i really am,"yes , i do",1.6669999999999998,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,0.0,4.267677301322446,1.6666666666666665,4.2189,0.5952380952380952,2.7780976804849753
958,continued to consider,continued its consideration of,3.333,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,0.0,0.9050494583035428,1.4285714285714284,4.0113,3.694158075601375,2.6206403187530816
959,did n't i,"do n't you think ,",3.0,1.6666666666666665,1.0,1.25,0.0,0.0,0.0,1.6666666666666665,1.0,1.25,0.0,3.267935920481101,2.2222222222222223,4.2179,1.9144144144144144,2.6807205140368433
960,"had shown that ,",indicated that,3.667,1.25,2.5,1.6666666666666665,0.0,0.0,0.0,1.25,2.5,1.6666666666666665,0.0,2.808756534178128,2.0,4.3718,1.1904761904761902,2.505940373270362
961,international instruments,international human rights instruments,3.667,5.0,2.5,3.333333333333333,0.0,0.0,0.0,5.0,2.5,3.333333333333333,0.3441393234944299,0.7904294489730697,3.333333333333333,4.4394,4.376750700280112,2.730464396675878
962,are in the,are subject to the,2.667,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,0.0,2.7097872264878986,2.8571428571428568,4.4281,2.0080321285140554,2.6108195586546428
963,process of selecting,the select,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4112831445982743,2.950880006197611,0.0,4.402,1.414141414141414,3.7086376488384456
964,'s interesting to see,is interesting to see,4.333,3.75,3.75,3.75,3.333333333333333,3.333333333333333,3.333333333333333,3.75,3.75,3.75,0.0,0.4488227133194769,3.75,4.6756,4.729729729729729,0.9838428180265848
965,shall be in,are currently in,2.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,3.3430254107025945,1.6666666666666665,4.5369,1.0185185185185188,2.9647504733681442
966,been contributing,significantly contributed,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879378080037152,0.0,4.6879,2.7233115468409586,3.409488372804621
