,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
2901,329E6HTMSW2QIMMFEDDZEO4V8JF3KW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,36PW28KO4ZWP2QRJH8M7SK1I9VGEA5,AH7I3K3OJKA5L,Submitted,Wed Nov 27 09:37:28 PST 2019,Wed Nov 27 09:37:35 PST 2019,Sat Nov 30 09:37:35 PST 2019,,,,7,100% (1/1),100% (1/1),100% (1/1),the world is full of f uck ing guys ...,the world has so may men .,5 - Highly Similar,,
2902,329E6HTMSW2QIMMFEDDZEO4V8JF3KW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3JAOYWH7VI4P3DR66OVB9KGICA2L9N,A3P04JZJNOYILR,Submitted,Wed Nov 27 09:41:14 PST 2019,Wed Nov 27 09:53:34 PST 2019,Sat Nov 30 09:53:34 PST 2019,,,,740,100% (4/4),100% (4/4),100% (4/4),the world is full of f uck ing guys ...,the world has so may men .,2,,
2903,329E6HTMSW2QIMMFEDDZEO4V8JF3KW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WYGZ5XF3WFWOM5NUUJ1BF8TFYKSK0,A29IS23K76GS7W,Submitted,Wed Nov 27 09:38:49 PST 2019,Wed Nov 27 09:38:57 PST 2019,Sat Nov 30 09:38:57 PST 2019,,,,8,100% (1/1),100% (1/1),100% (1/1),the world is full of f uck ing guys ...,the world has so may men .,3,,
2904,3OCZWXS7ZO74G7R1DWDT8LFUBFB5LR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3H0W84IWBK2H17D0JJ8TNAQS9Z4REQ,A3TKUXUTDX6FBF,Submitted,Wed Nov 27 09:37:27 PST 2019,Wed Nov 27 09:37:38 PST 2019,Sat Nov 30 09:37:38 PST 2019,,,,11,100% (23/23),100% (23/23),100% (23/23),and if he says yes than you can tell him .,go on and tell him if he says yes,4,,
2905,3OCZWXS7ZO74G7R1DWDT8LFUBFB5LR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3R9WASFE2ZGI9CZNOBMCRVDRUH2FZP,A2486GT03G3RSQ,Submitted,Wed Nov 27 09:37:06 PST 2019,Wed Nov 27 09:37:17 PST 2019,Sat Nov 30 09:37:17 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),and if he says yes than you can tell him .,go on and tell him if he says yes,5 - Highly Similar,,
2906,3OCZWXS7ZO74G7R1DWDT8LFUBFB5LR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3XIQGXAUMC8GPOK25A0F6IKZOTL7XG,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:36:41 PST 2019,Wed Nov 27 09:42:14 PST 2019,Sat Nov 30 09:42:14 PST 2019,,,,333,100% (161/161),100% (161/161),100% (161/161),and if he says yes than you can tell him .,go on and tell him if he says yes,3,,
2907,37SOB9Z0SSX12S4XZDP0TOHAXJK3LZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,34FNN24DCM9Q2PWTMD7KRCDCZTKY5Y,A3JKI0ZOMOA3X4,Submitted,Wed Nov 27 09:37:22 PST 2019,Wed Nov 27 09:38:07 PST 2019,Sat Nov 30 09:38:07 PST 2019,,,,45,100% (1/1),100% (1/1),100% (1/1),so should i assume you ' ve tried to talk to him ?,i ' m assum ing u ' ve tried to talk to him ?,4,,
2908,37SOB9Z0SSX12S4XZDP0TOHAXJK3LZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PDJHANYK5G0ZY6IHWD1XIW95SMH62,A2JAK7A44RN2EM,Submitted,Wed Nov 27 09:42:52 PST 2019,Wed Nov 27 09:42:57 PST 2019,Sat Nov 30 09:42:57 PST 2019,,,,5,100% (2/2),100% (2/2),100% (2/2),so should i assume you ' ve tried to talk to him ?,i ' m assum ing u ' ve tried to talk to him ?,5 - Highly Similar,,
2909,37SOB9Z0SSX12S4XZDP0TOHAXJK3LZ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3U088ZLJVKTNIDFSA6JKPKW57DA0WH,A296WX3QFEK7A0,Submitted,Wed Nov 27 09:37:31 PST 2019,Wed Nov 27 09:37:42 PST 2019,Sat Nov 30 09:37:42 PST 2019,,,,11,100% (32/32),100% (32/32),100% (32/32),so should i assume you ' ve tried to talk to him ?,i ' m assum ing u ' ve tried to talk to him ?,4,,
2910,386T3MLZLNVA6TLHM1YDMLXXA7180N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3907X2AHF054UEL5D793GEHOBER2P8,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:38:12 PST 2019,Wed Nov 27 09:39:00 PST 2019,Sat Nov 30 09:39:00 PST 2019,,,,48,100% (157/157),100% (157/157),100% (157/157),"he ' s the perfect catch , that is if he doesn ' t kill you ha ha",of course girls don ' t want a guy that would kill them .,2,,
2911,386T3MLZLNVA6TLHM1YDMLXXA7180N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3C5W7UE9CFQZARRP9G24P0HPJIGXMH,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:38:17 PST 2019,Wed Nov 27 09:38:25 PST 2019,Sat Nov 30 09:38:25 PST 2019,,,,8,100% (367/367),100% (367/367),100% (367/367),"he ' s the perfect catch , that is if he doesn ' t kill you ha ha",of course girls don ' t want a guy that would kill them .,3,,
2912,386T3MLZLNVA6TLHM1YDMLXXA7180N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TYCR1GOTCJ4949JAMPAM8IBRDOLZ0,A1965LD689F8U1,Submitted,Wed Nov 27 09:37:39 PST 2019,Wed Nov 27 09:37:45 PST 2019,Sat Nov 30 09:37:45 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),"he ' s the perfect catch , that is if he doesn ' t kill you ha ha",of course girls don ' t want a guy that would kill them .,3,,
2913,36FQTHX3Z3RPPJIL8006FLL5LP6B3K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3FE2ERCCZX8I1LAA0570NRKRCJMOPZ,A2LKB11B1PALLY,Submitted,Wed Nov 27 09:37:57 PST 2019,Wed Nov 27 09:38:16 PST 2019,Sat Nov 30 09:38:16 PST 2019,,,,19,100% (4/4),100% (4/4),100% (4/4),she has a nice a $$ an that s good wit me !,"she has a nice as s , fine with me !",5 - Highly Similar,,
2914,36FQTHX3Z3RPPJIL8006FLL5LP6B3K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3M68NM076H7DOSKLD1PVBMYFS1I6RM,A1WPM0D7KN3N50,Submitted,Wed Nov 27 09:39:32 PST 2019,Wed Nov 27 09:39:43 PST 2019,Sat Nov 30 09:39:43 PST 2019,,,,11,100% (134/134),100% (134/134),100% (134/134),she has a nice a $$ an that s good wit me !,"she has a nice as s , fine with me !",2,,
2915,36FQTHX3Z3RPPJIL8006FLL5LP6B3K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3SB5N7Y3O34RLRPSV1F23HAHDPKG0Y,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:38:44 PST 2019,Wed Nov 27 09:38:50 PST 2019,Sat Nov 30 09:38:50 PST 2019,,,,6,100% (3/3),100% (3/3),100% (3/3),she has a nice a $$ an that s good wit me !,"she has a nice as s , fine with me !",5 - Highly Similar,,
2916,3LEG2HW4UFNQHIYI928XF17YU9YF2V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,37TD41K0AH9E5OTZ2H23NWVLAPASCM,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:36:54 PST 2019,Wed Nov 27 09:36:58 PST 2019,Sat Nov 30 09:36:58 PST 2019,,,,4,100% (3/3),100% (3/3),100% (3/3),im smart but i don t think im smart enough for him .,i ’ m not quit e smart enough for him !,3,,
2917,3LEG2HW4UFNQHIYI928XF17YU9YF2V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3CFJTT4SXTQJZTV76O0E38XK0GH7IG,A1T4GV2G54LQPP,Submitted,Wed Nov 27 09:36:34 PST 2019,Wed Nov 27 09:36:54 PST 2019,Sat Nov 30 09:36:54 PST 2019,,,,20,100% (5/5),100% (5/5),100% (5/5),im smart but i don t think im smart enough for him .,i ’ m not quit e smart enough for him !,2,,
2918,3LEG2HW4UFNQHIYI928XF17YU9YF2V,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3WJEQKOXA82QIPX75KRSL0IOKMC1A9,AO2WNSGOXAX52,Submitted,Wed Nov 27 09:36:06 PST 2019,Wed Nov 27 09:38:15 PST 2019,Sat Nov 30 09:38:15 PST 2019,,,,129,100% (91/91),100% (91/91),100% (91/91),im smart but i don t think im smart enough for him .,i ’ m not quit e smart enough for him !,1 - Not Similar At All,,
2919,386T3MLZLNVA6TLHM1YDMLXXA7108F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3GA6AFUKOOO12FJ0YUF3QFKPV1H3HF,A2486GT03G3RSQ,Submitted,Wed Nov 27 09:37:32 PST 2019,Wed Nov 27 09:37:44 PST 2019,Sat Nov 30 09:37:44 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),"you can ' t hide that from your parents , so just tell them .",you should tell your parents cu z you can ' t hide .,5 - Highly Similar,,
2920,386T3MLZLNVA6TLHM1YDMLXXA7108F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3IFS6Q0HJIJ5IRFZURYPYZTGNUXSIR,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:42:03 PST 2019,Wed Nov 27 09:42:14 PST 2019,Sat Nov 30 09:42:14 PST 2019,,,,11,100% (268/268),100% (268/268),100% (268/268),"you can ' t hide that from your parents , so just tell them .",you should tell your parents cu z you can ' t hide .,2,,
2921,386T3MLZLNVA6TLHM1YDMLXXA7108F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3NGI5ARFTT5X5T39U39PBV7JJ8CP1D,A1MWYS9YMR5MGQ,Submitted,Wed Nov 27 09:37:39 PST 2019,Wed Nov 27 09:38:28 PST 2019,Sat Nov 30 09:38:28 PST 2019,,,,49,100% (2/2),100% (2/2),100% (2/2),"you can ' t hide that from your parents , so just tell them .",you should tell your parents cu z you can ' t hide .,5 - Highly Similar,,
2922,3IH9TRB0FBZ32OICR6E4DFALIVCI18,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,34BBWHLWHABYP8W8EW8QVOW1T7QWI7,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:37:47 PST 2019,Wed Nov 27 09:37:55 PST 2019,Sat Nov 30 09:37:55 PST 2019,,,,8,100% (61/61),100% (61/61),100% (61/61),i like so s and need to know if im in love,"i like the guy , but how do i know if i ' m in love ?",5 - Highly Similar,,
2923,3IH9TRB0FBZ32OICR6E4DFALIVCI18,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3L4D84MILZSCNTLP1F7Q6M1ERY3JH7,A168NGIUW93RV5,Submitted,Wed Nov 27 09:39:10 PST 2019,Wed Nov 27 09:39:49 PST 2019,Sat Nov 30 09:39:49 PST 2019,,,,39,100% (129/129),100% (129/129),100% (129/129),i like so s and need to know if im in love,"i like the guy , but how do i know if i ' m in love ?",2,,
2924,3IH9TRB0FBZ32OICR6E4DFALIVCI18,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3NS0A6KXC48ONCVIZVSU9GD3VW3GZQ,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:39:11 PST 2019,Wed Nov 27 09:43:02 PST 2019,Sat Nov 30 09:43:02 PST 2019,,,,231,100% (157/157),100% (157/157),100% (157/157),i like so s and need to know if im in love,"i like the guy , but how do i know if i ' m in love ?",3,,
2925,3I01FDIL6M8TJYKMIWD7R14DIWID2I,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3V5Q80FXIXRXNPGIF9CW3BEN6IX32V,A2WYGPR0ECWJFZ,Submitted,Wed Nov 27 09:35:30 PST 2019,Wed Nov 27 09:35:51 PST 2019,Sat Nov 30 09:35:51 PST 2019,,,,21,100% (158/158),100% (158/158),100% (158/158),"broke back m ountain , you d like it even if you re a guy","be happy with anyone even if it ' s a man , just like broke back m ountain",3,,
2926,3I01FDIL6M8TJYKMIWD7R14DIWID2I,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3XLBSAQ9Z4C5UJKH6SO0330AWTKZ76,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:39:20 PST 2019,Wed Nov 27 09:39:26 PST 2019,Sat Nov 30 09:39:26 PST 2019,,,,6,100% (61/61),100% (61/61),100% (61/61),"broke back m ountain , you d like it even if you re a guy","be happy with anyone even if it ' s a man , just like broke back m ountain",5 - Highly Similar,,
2927,3I01FDIL6M8TJYKMIWD7R14DIWID2I,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3YOH7BII097CGEMROPO6M2S0E2CKVV,A1P622HXQAJ990,Submitted,Wed Nov 27 09:35:25 PST 2019,Wed Nov 27 09:35:50 PST 2019,Sat Nov 30 09:35:50 PST 2019,,,,25,100% (1/1),100% (1/1),100% (1/1),"broke back m ountain , you d like it even if you re a guy","be happy with anyone even if it ' s a man , just like broke back m ountain",1 - Not Similar At All,,
2928,3DW3BNF1GHIQZUMXPYM27ENN43DV81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3NXNZ5RS1AXQOS242UU1QFYHHQU79X,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:36:37 PST 2019,Wed Nov 27 09:36:55 PST 2019,Sat Nov 30 09:36:55 PST 2019,,,,18,100% (1/1),100% (1/1),100% (1/1),play truth or d are together !,play t or d together .,3,,
2929,3DW3BNF1GHIQZUMXPYM27ENN43DV81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3PJUZCGDJ6GUO67NCZM74FUCSA489P,A38WFH69NQ5WJG,Submitted,Wed Nov 27 09:42:29 PST 2019,Wed Nov 27 09:43:10 PST 2019,Sat Nov 30 09:43:10 PST 2019,,,,41,100% (1/1),100% (1/1),100% (1/1),play truth or d are together !,play t or d together .,3,,
2930,3DW3BNF1GHIQZUMXPYM27ENN43DV81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QILPRALQ5VFD8BHD95CMGPWXZHN8Z,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:36:51 PST 2019,Wed Nov 27 09:37:01 PST 2019,Sat Nov 30 09:37:01 PST 2019,,,,10,100% (79/79),100% (79/79),100% (79/79),play truth or d are together !,play t or d together .,5 - Highly Similar,,
2931,33P2GD6NRNS5CUTETY21II55ROXKHK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3BEFOD78W6T8CP3FP50ZSPKRQNBM4R,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:37:35 PST 2019,Wed Nov 27 09:37:48 PST 2019,Sat Nov 30 09:37:48 PST 2019,,,,13,100% (221/221),100% (221/221),100% (221/221),but since you asked i think rap is way better ! ! !,"since you asked me , i think rap is definitely better .",4,,
2932,33P2GD6NRNS5CUTETY21II55ROXKHK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3X0H8UUIT1ONJMZ4J824ZQ2O25SSWV,A3SXLBX06D9FP9,Submitted,Wed Nov 27 09:37:11 PST 2019,Wed Nov 27 09:37:36 PST 2019,Sat Nov 30 09:37:36 PST 2019,,,,25,100% (56/56),100% (56/56),100% (56/56),but since you asked i think rap is way better ! ! !,"since you asked me , i think rap is definitely better .",4,,
2933,33P2GD6NRNS5CUTETY21II55ROXKHK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3X0H8UUIT1ONJMZ4J824ZQ2O25SWSZ,A36JOP57WZ4G52,Submitted,Wed Nov 27 09:37:57 PST 2019,Wed Nov 27 09:38:51 PST 2019,Sat Nov 30 09:38:51 PST 2019,,,,54,100% (26/26),100% (26/26),100% (26/26),but since you asked i think rap is way better ! ! !,"since you asked me , i think rap is definitely better .",5 - Highly Similar,,
2934,3J5XXLQDHMB4YXGRDHR6GXFCOHLV39,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3F6HPJW4JD0UENI6PTNY88PK4BS2W1,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:35:26 PST 2019,Wed Nov 27 09:35:33 PST 2019,Sat Nov 30 09:35:33 PST 2019,,,,7,100% (214/214),100% (214/214),100% (214/214),they have some cord s that you can buy .,they offer v arious cord s for sal e .,4,,
2935,3J5XXLQDHMB4YXGRDHR6GXFCOHLV39,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3M0NZ3JDP1YQ7F6YIZ935JME5NO5ZW,A1PEEFFG1YL103,Submitted,Wed Nov 27 09:36:26 PST 2019,Wed Nov 27 09:36:39 PST 2019,Sat Nov 30 09:36:39 PST 2019,,,,13,100% (2/2),100% (2/2),100% (2/2),they have some cord s that you can buy .,they offer v arious cord s for sal e .,5 - Highly Similar,,
2936,3J5XXLQDHMB4YXGRDHR6GXFCOHLV39,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3OLQQLKKNSP03JUNBEZKLJ41ZIBEJM,A3FPQGM967TJER,Submitted,Wed Nov 27 09:37:56 PST 2019,Wed Nov 27 09:38:08 PST 2019,Sat Nov 30 09:38:08 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),they have some cord s that you can buy .,they offer v arious cord s for sal e .,5 - Highly Similar,,
2937,3M0556243SKM64NBVL6H7PAW54PFNM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3I02618YA06DEQU7WRJ9MXCGU5EPUH,A2JAK7A44RN2EM,Submitted,Wed Nov 27 09:43:06 PST 2019,Wed Nov 27 09:43:13 PST 2019,Sat Nov 30 09:43:13 PST 2019,,,,7,100% (2/2),100% (2/2),100% (2/2),"but yeah , guys do think about sex more than girls .","yeah , men think about sex more than girls",5 - Highly Similar,,
2938,3M0556243SKM64NBVL6H7PAW54PFNM,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TXD01ZLD4HRPX8OY7RLJZ1L39HU4U,A3SXLBX06D9FP9,Submitted,Wed Nov 27 09:41:36 PST 2019,Wed Nov 27 09:42:05 PST 2019,Sat Nov 30 09:42:05 PST 2019,,,,29,100% (56/56),100% (56/56),100% (56/56),"but yeah , guys do think about sex more than girls .","yeah , men think about sex more than girls",5 - Highly Similar,,
